voltages, filtered
0.080907, -0.109616
0.055925, -0.080097
0.055925, -0.075810
0.030138, -0.021715
0.080907, -0.017326
0.080907, -0.012573
0.030138, -0.088261
0.030138, -0.008364
0.030138, 0.046862
-0.021437, 0.048546
-0.021437, 0.075874
0.030138, 0.077101
0.055925, 0.075261
0.030138, 0.047518
-0.021437, -0.007753
-0.021437, -0.011147
0.030138, -0.063369
0.030138, -0.015795
-0.021437, -0.023020
0.030138, -0.030358
0.030138, -0.033178
0.030138, -0.041686
0.030138, -0.047635
0.030138, -0.052505
0.030138, 0.019591
-0.020631, 0.038891
-0.021437, 0.033309
-0.099606, 0.004012
-0.173745, 0.023993
-0.124588, 0.021192
-0.124588, 0.047077
-0.112500, 0.043890
-0.021437, 0.017720
0.030138, -0.032089
-0.021437, -0.032927
-0.021437, -0.033285
-0.019020, 0.019364
0.080907, 0.020970
0.030138, -0.027084
-0.021437, -0.027515
-0.021437, -0.024989
-0.021437, 0.004111
0.030138, 0.033464
0.030138, 0.012728
0.030138, -0.010585
0.030138, 0.018091
0.030138, 0.020270
-0.021437, -0.004582
-0.021437, -0.054173
-0.021437, -0.053491
-0.021437, -0.004945
-0.021437, 0.020925
-0.021437, 0.045548
-0.021437, -0.007557
-0.073012, -0.010118
-0.099606, -0.012183
-0.073012, 0.035742
-0.021437, 0.034183
0.030138, 0.030771
0.030138, 0.028799
0.055925, 0.024555
0.055925, -0.080464
-0.021437, -0.032996
-0.073012, -0.037442
-0.021437, -0.013588
-0.020631, 0.011530
0.055925, 0.009643
0.030138, 0.013363
-0.021437, 0.033032
-0.124588, 0.031342
-0.021437, 0.005763
0.080907, 0.009085
0.030138, -0.040975
0.030138, -0.093120
0.030138, -0.039727
0.030138, 0.014817
-0.021437, 0.039988
-0.020631, 0.066818
0.030138, 0.029601
-0.021437, 0.019523
0.030138, -0.004496
0.030138, -0.026005
0.055925, -0.023420
0.055925, -0.020641
0.055925, 0.006649
0.055925, -0.016958
-0.021437, -0.016865
-0.073012, -0.015183
-0.021437, 0.034128
-0.021437, 0.035147
-0.021437, 0.009802
0.030138, 0.011298
0.030138, -0.013543
-0.021437, 0.037276
0.030138, 0.035345
0.055925, -0.013638
0.080907, -0.011658
0.055925, -0.010288
-0.021437, -0.060808
-0.021437, -0.059016
0.030138, -0.003236
0.080907, 0.027288
0.055925, 0.004636
-0.020631, -0.043588
0.030138, -0.040408
0.080907, 0.018515
0.080907, 0.024659
0.055925, -0.021618
0.055925, 0.035536
-0.020631, 0.041011
-0.021437, 0.045747
-0.021437, 0.051370
-0.021437, 0.057423
-0.021437, 0.063001
-0.021437, 0.016610
-0.021437, 0.018271
-0.021437, -0.057579
0.030138, -0.130374
0.030138, -0.080079
0.080907, -0.080976
0.055925, -0.070319
0.055925, 0.015821
0.080907, 0.063677
0.080907, 0.007505
0.080907, 0.003185
0.080907, 0.001457
0.081713, 0.095678
0.082519, 0.039832
0.080907, -0.016310
0.080907, -0.019958
0.080907, -0.022273
0.080907, 0.027183
0.055925, 0.024980
0.106695, 0.024734
0.132482, 0.026570
0.081713, 0.027279
0.080907, -0.024169
0.055925, -0.022214
0.030138, -0.019171
0.080907, -0.015013
0.080907, -0.009407
