Values, Voltage, Values_filtered, Voltages_filtered
1856.000000, 1.495678, 49.879930, 0.040196
1856.000000, 1.495678, 7.960351, 0.006415
1735.000000, 1.398168, 6.357689, 0.005123
1901.000000, 1.531941, 4.097303, 0.003302
1896.000000, 1.527912, 5.737891, 0.004624
1896.000000, 1.527912, 1.892970, 0.001525
1856.000000, 1.495678, -0.299201, -0.000241
1856.000000, 1.495678, -3.450477, -0.002781
1856.000000, 1.495678, -5.399796, -0.004351
1856.000000, 1.495678, -7.589519, -0.006116
1856.000000, 1.495678, -9.855246, -0.007942
1901.000000, 1.531941, -10.691898, -0.008616
1901.000000, 1.531941, -11.118522, -0.008960
1896.000000, 1.527912, -12.588900, -0.010145
1856.000000, 1.495678, -13.493284, -0.010874
1735.000000, 1.398168, 25.001894, 0.020148
1901.000000, 1.531941, 25.260501, 0.020356
1901.000000, 1.531941, 30.780848, 0.024805
1898.000000, 1.529524, 29.168201, 0.023506
1896.000000, 1.527912, -14.478882, -0.011668
1856.000000, 1.495678, -12.799005, -0.010314
1856.000000, 1.495678, -11.309806, -0.009114
1856.000000, 1.495678, -9.865614, -0.007950
1792.000000, 1.444103, -8.105173, -0.006532
1856.000000, 1.495678, -6.424406, -0.005177
1856.000000, 1.495678, -3.071512, -0.002475
1856.000000, 1.495678, -2.050685, -0.001653
1856.000000, 1.495678, -121.155766, -0.097635
1856.000000, 1.495678, 42.703766, 0.034413
1856.000000, 1.495678, 42.320028, 0.034104
1856.000000, 1.495678, 44.747089, 0.036060
1856.000000, 1.495678, 45.789995, 0.036900
1856.000000, 1.495678, 46.322742, 0.037330
1735.000000, 1.398168, -120.867326, -0.097402
1856.000000, 1.495678, 39.921438, 0.032171
1856.000000, 1.495678, 2.217570, 0.001787
1856.000000, 1.495678, -0.149928, -0.000121
1856.000000, 1.495678, 0.441682, 0.000356
1896.000000, 1.527912, -0.485079, -0.000391
1901.000000, 1.531941, -0.876268, -0.000706
1901.000000, 1.531941, -1.970090, -0.001588
1898.000000, 1.529524, -2.668719, -0.002151
1901.000000, 1.531941, -3.322965, -0.002678
1856.000000, 1.495678, -3.790158, -0.003054
1731.000000, 1.394945, -5.532883, -0.004459
1896.000000, 1.527912, -4.796290, -0.003865
1856.000000, 1.495678, -0.573252, -0.000462
1856.000000, 1.495678, -1.729567, -0.001394
1856.000000, 1.495678, 0.103261, 0.000083
1856.000000, 1.495678, 0.921976, 0.000743
1856.000000, 1.495678, 2.812681, 0.002267
1856.000000, 1.495678, 0.405119, 0.000326
1856.000000, 1.495678, -117.862296, -0.094981
1856.000000, 1.495678, 50.401598, 0.040617
1773.000000, 1.428791, 51.292262, 0.041334
1901.000000, 1.531941, 52.023767, 0.041924
1901.000000, 1.531941, 52.994783, 0.042706
1901.000000, 1.531941, 6.659327, 0.005366
1901.000000, 1.531941, 8.504526, 0.006853
1898.000000, 1.529524, -111.654027, -0.089978
1898.000000, 1.529524, 51.203601, 0.041263
1856.000000, 1.495678, 48.628729, 0.039188
1773.000000, 1.428791, -120.829369, -0.097372
1896.000000, 1.527912, 6.445853, 0.005194
1735.000000, 1.398168, 5.189032, 0.004182
1856.000000, 1.495678, 1.953791, 0.001574
1728.000000, 1.392527, 3.863541, 0.003113
1856.000000, 1.495678, 0.325990, 0.000263
1856.000000, 1.495678, 2.480142, 0.001999
1856.000000, 1.495678, -83.283150, -0.067115
1856.000000, 1.495678, 43.910758, 0.035386
1856.000000, 1.495678, 42.301694, 0.034089
1898.000000, 1.529524, 42.335606, 0.034117
1901.000000, 1.531941, -2.479241, -0.001998
1901.000000, 1.531941, -3.107977, -0.002505
1901.000000, 1.531941, -3.211820, -0.002588
1901.000000, 1.531941, -3.048772, -0.002457
1901.000000, 1.531941, -2.846577, -0.002294
1898.000000, 1.529524, -1.939516, -0.001563
1856.000000, 1.495678, -4.993311, -0.004024
1856.000000, 1.495678, -3.997334, -0.003221
1856.000000, 1.495678, -2.578671, -0.002078
1856.000000, 1.495678, -0.704299, -0.000568
1856.000000, 1.495678, -3.116967, -0.002512
1856.000000, 1.495678, -1.722293, -0.001388
1856.000000, 1.495678, -0.645059, -0.000520
1856.000000, 1.495678, -0.323761, -0.000261
1856.000000, 1.495678, -0.686281, -0.000553
1856.000000, 1.495678, 40.082944, 0.032301
1856.000000, 1.495678, -0.615690, -0.000496
1856.000000, 1.495678, -1.502753, -0.001211
1856.000000, 1.495678, -123.374771, -0.099423
1856.000000, 1.495678, 41.562153, 0.033493
1856.000000, 1.495678, 35.349741, 0.028487
1856.000000, 1.495678, 34.023244, 0.027418
1792.000000, 1.444103, -7.721631, -0.006223
1856.000000, 1.495678, -9.534089, -0.007683
1898.000000, 1.529524, -9.074261, -0.007313
1856.000000, 1.495678, -10.640945, -0.008575
1856.000000, 1.495678, -12.558312, -0.010120
1856.000000, 1.495678, 31.872295, 0.025685
1856.000000, 1.495678, 31.275812, 0.025204
1856.000000, 1.495678, 25.759372, 0.020758
1856.000000, 1.495678, -13.491616, -0.010872
1856.000000, 1.495678, -133.593707, -0.107658
1856.000000, 1.495678, 33.370057, 0.026892
1856.000000, 1.495678, 35.058168, 0.028252
1856.000000, 1.495678, 33.017464, 0.026607
1856.000000, 1.495678, 32.514316, 0.026202
1856.000000, 1.495678, -5.550197, -0.004473
1856.000000, 1.495678, -3.449128, -0.002780
1856.000000, 1.495678, -1.338155, -0.001078
1856.000000, 1.495678, -63.043892, -0.050805
1856.000000, 1.495678, 2.634355, 0.002123
1856.000000, 1.495678, 5.722319, 0.004611
1856.000000, 1.495678, 4.083483, 0.003291
1856.000000, 1.495678, 6.959521, 0.005608
1856.000000, 1.495678, 9.011058, 0.007262
1898.000000, 1.529524, 10.343418, 0.008335
1898.000000, 1.529524, 10.868785, 0.008759
1896.000000, 1.527912, 11.964116, 0.009641
1856.000000, 1.495678, 7.133890, 0.005749
1856.000000, 1.495678, -114.021058, -0.091885
1856.000000, 1.495678, 6.381184, 0.005142
1856.000000, 1.495678, 4.455030, 0.003590
1856.000000, 1.495678, 2.621313, 0.002112
1792.000000, 1.444103, 0.207917, 0.000168
1856.000000, 1.495678, 37.646839, 0.030338
1856.000000, 1.495678, 42.050546, 0.033887
1856.000000, 1.495678, 39.366592, 0.031724
1735.000000, 1.398168, 33.922691, 0.027337
1901.000000, 1.531941, 34.611450, 0.027892
1901.000000, 1.531941, -8.263629, -0.006659
1901.000000, 1.531941, -135.986299, -0.109586
1901.000000, 1.531941, 28.585871, 0.023036
1901.000000, 1.531941, -11.967634, -0.009644
1898.000000, 1.529524, -11.893982, -0.009585
1896.000000, 1.527912, -11.275497, -0.009086
1856.000000, 1.495678, -10.905448, -0.008788
1735.000000, 1.398168, -9.516057, -0.007669
1901.000000, 1.531941, -11.217236, -0.009040
1901.000000, 1.531941, -4.190442, -0.003377
1898.000000, 1.529524, -2.435045, -0.001962
1898.000000, 1.529524, -82.860123, -0.066774
1856.000000, 1.495678, 47.470954, 0.038255
1731.000000, 1.394945, 47.423359, 0.038217
1896.000000, 1.527912, 50.064409, 0.040345
1856.000000, 1.495678, 51.948380, 0.041863
1856.000000, 1.495678, 49.286825, 0.039718
1856.000000, 1.495678, 53.503117, 0.043116
1856.000000, 1.495678, 8.082397, 0.006513
1856.000000, 1.495678, -74.253544, -0.059838
1856.000000, 1.495678, 48.936067, 0.039436
1856.000000, 1.495678, -113.076733, -0.091124
1856.000000, 1.495678, 6.586993, 0.005308
1898.000000, 1.529524, -123.298872, -0.099362
1898.000000, 1.529524, 3.874697, 0.003122
1856.000000, 1.495678, -1.713758, -0.001381
1856.000000, 1.495678, -3.630144, -0.002925
1856.000000, 1.495678, -5.197284, -0.004188
1856.000000, 1.495678, -7.381963, -0.005949
1856.000000, 1.495678, 31.548549, 0.025424
1735.000000, 1.398168, 31.244506, 0.025179
1901.000000, 1.531941, 28.621303, 0.023065
1901.000000, 1.531941, 30.382825, 0.024484
1901.000000, 1.531941, 27.369045, 0.022056
1856.000000, 1.495678, 26.450954, 0.021316
1856.000000, 1.495678, 22.146388, 0.017847
1856.000000, 1.495678, -19.300496, -0.015554
1856.000000, 1.495678, -18.726281, -0.015091
1856.000000, 1.495678, -17.519018, -0.014118
1856.000000, 1.495678, -15.955934, -0.012858
1856.000000, 1.495678, -13.986105, -0.011271
1856.000000, 1.495678, -11.800988, -0.009510
1856.000000, 1.495678, -9.221357, -0.007431
1856.000000, 1.495678, -7.066780, -0.005695
1896.000000, 1.527912, -3.112165, -0.002508
1856.000000, 1.495678, -0.961255, -0.000775
1896.000000, 1.527912, 1.645522, 0.001326
1896.000000, 1.527912, 1.323375, 0.001066
1898.000000, 1.529524, 4.198088, 0.003383
1898.000000, 1.529524, 6.646892, 0.005356
1898.000000, 1.529524, 7.976399, 0.006428
1856.000000, 1.495678, 7.799868, 0.006286
1856.000000, 1.495678, -56.803909, -0.045776
1856.000000, 1.495678, 7.392281, 0.005957
1856.000000, 1.495678, 48.937041, 0.039436
1856.000000, 1.495678, 5.854199, 0.004718
1856.000000, 1.495678, 5.508694, 0.004439
1731.000000, 1.394945, 4.081128, 0.003289
1901.000000, 1.531941, 2.091323, 0.001685
1901.000000, 1.531941, 4.795953, 0.003865
1792.000000, 1.444103, -2.682984, -0.002162
1735.000000, 1.398168, -4.171608, -0.003362
1856.000000, 1.495678, -3.527596, -0.002843
1856.000000, 1.495678, -2.401449, -0.001935
1856.000000, 1.495678, -4.023601, -0.003242
1896.000000, 1.527912, -4.852433, -0.003910
1896.000000, 1.527912, -5.528480, -0.004455
1898.000000, 1.529524, -5.757287, -0.004640
1898.000000, 1.529524, -7.548480, -0.006083
1898.000000, 1.529524, -7.245369, -0.005839
1896.000000, 1.527912, -6.724396, -0.005419
1856.000000, 1.495678, -6.620524, -0.005335
1856.000000, 1.495678, -6.580288, -0.005303
1856.000000, 1.495678, -5.459370, -0.004399
1856.000000, 1.495678, -4.722002, -0.003805
1898.000000, 1.529524, 38.535401, 0.031054
1898.000000, 1.529524, 39.478623, 0.031814
1856.000000, 1.495678, 38.529002, 0.031049
1856.000000, 1.495678, -4.543273, -0.003661
1856.000000, 1.495678, -3.102823, -0.002500
1856.000000, 1.495678, -2.334014, -0.001881
1856.000000, 1.495678, -2.226185, -0.001794
1856.000000, 1.495678, -2.702624, -0.002178
1856.000000, 1.495678, -66.397214, -0.053507
1896.000000, 1.527912, -2.156469, -0.001738
1898.000000, 1.529524, -1.998830, -0.001611
1901.000000, 1.531941, -2.933357, -0.002364
1901.000000, 1.531941, -124.636339, -0.100440
1896.000000, 1.527912, 40.985945, 0.033029
1735.000000, 1.398168, 35.286880, 0.028436
1896.000000, 1.527912, 35.033492, 0.028232
1896.000000, 1.527912, 38.399986, 0.030945
1856.000000, 1.495678, 35.511681, 0.028617
1856.000000, 1.495678, 31.616596, 0.025479
1735.000000, 1.398168, 28.512751, 0.022977
1901.000000, 1.531941, -12.481323, -0.010058
1901.000000, 1.531941, -130.111273, -0.104852
1901.000000, 1.531941, 33.830020, 0.027262
1898.000000, 1.529524, 34.944828, 0.028161
1856.000000, 1.495678, 29.169928, 0.023507
1735.000000, 1.398168, 29.616317, 0.023867
1898.000000, 1.529524, -11.035923, -0.008893
1856.000000, 1.495678, -131.791231, -0.106205
1856.000000, 1.495678, 32.354119, 0.026073
1856.000000, 1.495678, -5.545818, -0.004469
1856.000000, 1.495678, -4.352680, -0.003508
1856.000000, 1.495678, -2.401150, -0.001935
1856.000000, 1.495678, -4.100159, -0.003304
1856.000000, 1.495678, 0.012318, 0.000010
1735.000000, 1.398168, -2.579074, -0.002078
1901.000000, 1.531941, -0.306259, -0.000247
1901.000000, 1.531941, 1.609681, 0.001297
1901.000000, 1.531941, 43.389471, 0.034966
1901.000000, 1.531941, 44.705382, 0.036026
1901.000000, 1.531941, 2.387762, 0.001924
1901.000000, 1.531941, 2.157741, 0.001739
1896.000000, 1.527912, 1.183084, 0.000953
1856.000000, 1.495678, 0.709705, 0.000572
1773.000000, 1.428791, -0.836256, -0.000674
1898.000000, 1.529524, -122.778048, -0.098942
1901.000000, 1.531941, 44.533531, 0.035888
1896.000000, 1.527912, 41.974605, 0.033826
1742.000000, 1.403810, 39.570284, 0.031888
1856.000000, 1.495678, -8.238697, -0.006639
1792.000000, 1.444103, -7.818182, -0.006300
1856.000000, 1.495678, -11.390447, -0.009179
1735.000000, 1.398168, -11.847730, -0.009548
1901.000000, 1.531941, -14.677619, -0.011828
1901.000000, 1.531941, -12.300249, -0.009912
1901.000000, 1.531941, -15.148798, -0.012208
1901.000000, 1.531941, -15.673001, -0.012630
1901.000000, 1.531941, -16.461211, -0.013265
1901.000000, 1.531941, -16.599692, -0.013377
1901.000000, 1.531941, 23.605477, 0.019023
1896.000000, 1.527912, -15.789167, -0.012724
1792.000000, 1.444103, 24.572101, 0.019802
1735.000000, 1.398168, 24.353080, 0.019625
1901.000000, 1.531941, 29.544384, 0.023809
1901.000000, 1.531941, 34.213602, 0.027571
1898.000000, 1.529524, 35.384917, 0.028515
1898.000000, 1.529524, -5.818052, -0.004689
1901.000000, 1.531941, -3.945245, -0.003179
1901.000000, 1.531941, -0.571624, -0.000461
1856.000000, 1.495678, 0.644670, 0.000520
1856.000000, 1.495678, 1.449706, 0.001168
1856.000000, 1.495678, 3.310937, 0.002668
1856.000000, 1.495678, -120.574306, -0.097166
1856.000000, 1.495678, 50.272344, 0.040513
1856.000000, 1.495678, 50.643880, 0.040812
1856.000000, 1.495678, -58.404553, -0.047066
1856.000000, 1.495678, -115.905119, -0.093403
1856.000000, 1.495678, 4.165961, 0.003357
1856.000000, 1.495678, 2.837936, 0.002287
1856.000000, 1.495678, 1.141833, 0.000920
1856.000000, 1.495678, 39.134716, 0.031537
1856.000000, 1.495678, 36.878382, 0.029719
1898.000000, 1.529524, 36.679155, 0.029558
1896.000000, 1.527912, 34.634426, 0.027911
1731.000000, 1.394945, 30.587158, 0.024649
1856.000000, 1.495678, 24.677251, 0.019886
1856.000000, 1.495678, -14.443045, -0.011639
1896.000000, 1.527912, -17.561285, -0.014152
1901.000000, 1.531941, -18.918877, -0.015246
1901.000000, 1.531941, -20.335788, -0.016388
1901.000000, 1.531941, 20.740322, 0.016714
1901.000000, 1.531941, 20.227840, 0.016301
1856.000000, 1.495678, -22.961356, -0.018504
1728.000000, 1.392527, -24.472580, -0.019721
1856.000000, 1.495678, -24.232995, -0.019528
1856.000000, 1.495678, -20.308560, -0.016366
1856.000000, 1.495678, -19.446790, -0.015671
1856.000000, 1.495678, -19.015974, -0.015324
1856.000000, 1.495678, -16.666248, -0.013431
1856.000000, 1.495678, 25.451195, 0.020510
1856.000000, 1.495678, 30.839991, 0.024853
1856.000000, 1.495678, 32.779401, 0.026416
1856.000000, 1.495678, 36.519520, 0.029430
1856.000000, 1.495678, 34.774695, 0.028024
1856.000000, 1.495678, -124.063802, -0.099978
1856.000000, 1.495678, 38.890214, 0.031340
1856.000000, 1.495678, 40.593175, 0.032712
1856.000000, 1.495678, 2.021056, 0.001629
1856.000000, 1.495678, 2.921469, 0.002354
1856.000000, 1.495678, -116.905633, -0.094210
1792.000000, 1.444103, 45.310608, 0.036514
1856.000000, 1.495678, 46.200644, 0.037231
1856.000000, 1.495678, 48.385548, 0.038992
1856.000000, 1.495678, 44.218735, 0.035634
1856.000000, 1.495678, 1.468303, 0.001183
1856.000000, 1.495678, -120.045072, -0.096740
1792.000000, 1.444103, 37.628535, 0.030323
1896.000000, 1.527912, -4.144980, -0.003340
1896.000000, 1.527912, -2.991064, -0.002410
1856.000000, 1.495678, -5.800590, -0.004674
1856.000000, 1.495678, -7.348992, -0.005922
1856.000000, 1.495678, -8.098078, -0.006526
1856.000000, 1.495678, -8.844243, -0.007127
1735.000000, 1.398168, -10.000600, -0.008059
1901.000000, 1.531941, -131.680386, -0.106116
1901.000000, 1.531941, 37.602437, 0.030302
1901.000000, 1.531941, 36.864973, 0.029708
1898.000000, 1.529524, 38.340178, 0.030897
1896.000000, 1.527912, 38.155501, 0.030748
1856.000000, 1.495678, 38.435157, 0.030973
1856.000000, 1.495678, 38.955602, 0.031393
1856.000000, 1.495678, 34.986640, 0.028194
1898.000000, 1.529524, -2.553668, -0.002058
1856.000000, 1.495678, -87.536547, -0.070542
1856.000000, 1.495678, 38.904773, 0.031352
1856.000000, 1.495678, 44.084228, 0.035526
1856.000000, 1.495678, 40.023780, 0.032254
1856.000000, 1.495678, -114.217789, -0.092044
1856.000000, 1.495678, -0.503685, -0.000406
1856.000000, 1.495678, -64.810948, -0.052229
1856.000000, 1.495678, -1.420359, -0.001145
1856.000000, 1.495678, -123.315909, -0.099375
1856.000000, 1.495678, 41.524043, 0.033463
1856.000000, 1.495678, 40.158467, 0.032362
1856.000000, 1.495678, 38.552521, 0.031068
1856.000000, 1.495678, 36.978968, 0.029800
1856.000000, 1.495678, 34.815516, 0.028056
1856.000000, 1.495678, 34.117684, 0.027494
1735.000000, 1.398168, 31.190270, 0.025135
1856.000000, 1.495678, 24.302996, 0.019585
1856.000000, 1.495678, -77.714432, -0.062627
1856.000000, 1.495678, -136.703752, -0.110164
1856.000000, 1.495678, 28.915859, 0.023302
1792.000000, 1.444103, 28.402053, 0.022888
1856.000000, 1.495678, 24.308134, 0.019589
1898.000000, 1.529524, 26.017457, 0.020966
1901.000000, 1.531941, 29.381745, 0.023678
1901.000000, 1.531941, 30.023470, 0.024195
1898.000000, 1.529524, -14.533467, -0.011712
1856.000000, 1.495678, -12.475027, -0.010053
1856.000000, 1.495678, -14.952109, -0.012049
1792.000000, 1.444103, -11.878116, -0.009572
1856.000000, 1.495678, -8.879325, -0.007156
1856.000000, 1.495678, -6.583078, -0.005305
1856.000000, 1.495678, -8.393955, -0.006764
1856.000000, 1.495678, -5.675164, -0.004573
1856.000000, 1.495678, -3.760782, -0.003031
1773.000000, 1.428791, -3.494774, -0.002816
1901.000000, 1.531941, -2.331378, -0.001879
1898.000000, 1.529524, 1.160193, 0.000935
1898.000000, 1.529524, 0.297679, 0.000240
1896.000000, 1.527912, 42.703415, 0.034413
1856.000000, 1.495678, 40.081342, 0.032300
1856.000000, 1.495678, -125.436202, -0.101084
1896.000000, 1.527912, -0.936256, -0.000754
1896.000000, 1.527912, -1.409500, -0.001136
1856.000000, 1.495678, 37.275203, 0.030039
1856.000000, 1.495678, 40.669275, 0.032774
1792.000000, 1.444103, 40.535931, 0.032666
1856.000000, 1.495678, 40.224315, 0.032415
1735.000000, 1.398168, 40.162377, 0.032365
1901.000000, 1.531941, -6.526695, -0.005260
1901.000000, 1.531941, -130.982492, -0.105554
1901.000000, 1.531941, -4.660269, -0.003756
1901.000000, 1.531941, -4.174636, -0.003364
1901.000000, 1.531941, -3.952782, -0.003185
1898.000000, 1.529524, -3.627904, -0.002924
1856.000000, 1.495678, -2.385060, -0.001922
1856.000000, 1.495678, -1.406815, -0.001134
1856.000000, 1.495678, 0.787254, 0.000634
1773.000000, 1.428791, 1.620416, 0.001306
1901.000000, 1.531941, 4.563469, 0.003678
1901.000000, 1.531941, 4.951341, 0.003990
1898.000000, 1.529524, 6.184700, 0.004984
1898.000000, 1.529524, 9.099995, 0.007333
1856.000000, 1.495678, 8.804916, 0.007096
1728.000000, 1.392527, 9.282789, 0.007481
1856.000000, 1.495678, 6.070983, 0.004892
1856.000000, 1.495678, 10.999604, 0.008864
1856.000000, 1.495678, -53.036239, -0.042740
1856.000000, 1.495678, 11.265985, 0.009079
1856.000000, 1.495678, 10.518867, 0.008477
1856.000000, 1.495678, 10.251148, 0.008261
1856.000000, 1.495678, 5.310590, 0.004280
1856.000000, 1.495678, 5.523670, 0.004451
1856.000000, 1.495678, -59.903748, -0.048274
1856.000000, 1.495678, 41.839396, 0.033717
1898.000000, 1.529524, 39.954260, 0.032198
1896.000000, 1.527912, -1.786624, -0.001440
1896.000000, 1.527912, -4.371887, -0.003523
1856.000000, 1.495678, -7.214055, -0.005814
1856.000000, 1.495678, -8.738619, -0.007042
1731.000000, 1.394945, -135.265585, -0.109005
1896.000000, 1.527912, 30.016157, 0.024189
1856.000000, 1.495678, 33.205242, 0.026759
1856.000000, 1.495678, 30.285942, 0.024406
1856.000000, 1.495678, 27.618515, 0.022257
1856.000000, 1.495678, 25.358697, 0.020436
1856.000000, 1.495678, -14.065584, -0.011335
1896.000000, 1.527912, -13.114294, -0.010568
1728.000000, 1.392527, -12.237891, -0.009862
1856.000000, 1.495678, 26.653940, 0.021479
1898.000000, 1.529524, -8.586668, -0.006920
1901.000000, 1.531941, -6.919393, -0.005576
1901.000000, 1.531941, -3.349722, -0.002699
1896.000000, 1.527912, -5.055296, -0.004074
1856.000000, 1.495678, -2.056203, -0.001657
1856.000000, 1.495678, -1.811750, -0.001460
1856.000000, 1.495678, 2.208262, 0.001780
1856.000000, 1.495678, 1.146435, 0.000924
1856.000000, 1.495678, 4.462599, 0.003596
1856.000000, 1.495678, 7.084043, 0.005709
1896.000000, 1.527912, 8.718671, 0.007026
1901.000000, 1.531941, 10.347903, 0.008339
1898.000000, 1.529524, 10.695011, 0.008619
1773.000000, 1.428791, 10.314797, 0.008312
1901.000000, 1.531941, 9.414929, 0.007587
1901.000000, 1.531941, -108.418821, -0.087370
1898.000000, 1.529524, 9.606731, 0.007742
1856.000000, 1.495678, 5.416431, 0.004365
1856.000000, 1.495678, 5.315496, 0.004284
1773.000000, 1.428791, 5.054515, 0.004073
1731.000000, 1.394945, -61.543611, -0.049596
1901.000000, 1.531941, 2.698136, 0.002174
