index, value, filtered
4670, 43657433, 566978535
4671, 43657145, -701726579
4672, -1233442790, 588631039
4673, 43657272, -705777292
4674, -1233086166, 597992855
4675, 43657272, -708546651
4676, -1233082758, 594613818
4677, 43657272, -755667051
4678, -1233057862, 538769604
4679, 43657272, -791008713
4680, -1233080902, 488729713
4681, 43657272, 439595531
4682, 43657137, 447119180
4683, 43657144, -874929944
4684, -1233058998, 385001409
4685, 43657272, -154892757
4686, 43657145, 343887331
4687, 43657145, -162631996
4688, -1233080902, 299305814
4689, 43657272, 284809572
4690, -430488766, 310787525
4691, 43657272, -177782502
4692, 43657145, 316838769
4693, 43657145, -960170700
4694, -1233085222, 327527727
4695, 43657272, -962024678
4696, -1233057822, 368114321
4697, 43657272, -950327710
4698, 43657154, 395253509
4699, 43657272, -105522376
4700, 43657145, 390323907
4701, 43657145, 403642355
4702, 43657146, 410612986
4703, 43657272, -862030009
4704, -1233054934, 412413324
4705, 43657272, 401473363
4706, -430488550, 443326628
4707, 43657272, -885411721
4708, -1233266326, 417642641
4709, 43657272, 371380690
4710, -1233316478, 411969362
4711, 43657272, -1690032678
4712, 43657144, 398329440
4713, 43657145, -87985105
4714, -1233318438, 377444924
4715, 43657272, -916251675
4716, -1233054934, 382346840
4717, 43657272, 357683983
4718, -1233317476, 380969067
4719, 43657272, 354417700
4720, -1233316454, 377629869
4721, 43657272, -928483498
4722, -1233083870, 373297335
4723, 43657272, -948097964
4724, -1233320006, 351610518
4725, 43657272, -155745121
4726, -430488358, 340714265
4727, 43657272, -178372283
4728, -1233253298, 288750946
4729, 43657272, -1019909016
4730, -430488326, 265853994
4731, 43657272, 227270192
4732, 43657145, 221213838
4733, 43657145, 188465159
4734, -1233052870, 172778337
4735, 43657272, 109411398
4736, 43657146, 133169945
4737, 43657145, 98412300
4738, -1233057862, 82001686
4739, 43657272, -411988908
4740, 43657145, 84633052
4741, 43657145, 67333335
4742, -1233052870, 62646181
4743, 43657272, -1220712512
4744, -1234561398, 88155737
4745, 43657272, 79096140
4746, -1234559474, 123898644
4747, 43657272, 117739995
4748, -1233318438, 180077254
4749, 43657272, 151497102
4750, -1233245926, 216534974
4751, 43657272, 226812984
4752, 43657144, 304534882
4753, 43657145, -988381200
4754, -1235093574, 330094929
4755, 43657272, -132482457
4756, -1233086166, 411775262
4757, 43657272, -890872587
4758, 43657406, 467797229
4759, 43657145, 448779464
4760, 43657145, 494297728
4761, 43657145, -795724161
4762, 43663289, 517381572
4763, 43657145, -776971547
4764, 1457225218, 536799348
4765, 43657214, -754178093
4766, 52045753, 509574611
4767, 43657145, -780063061
4768, 43661240, 497930968
4769, 43657145, -780605848
4770, -1234617254, 491279255
4771, 43657272, 438382941
4772, 43657145, 468453568
4773, 43657145, -842268214
4774, 43657170, 427544536
4775, 43657145, 397823191
4776, -430488326, 379717752
4777, 43657272, -919307640
4778, 43657145, 355421754
4779, 43657145, -157970041
4780, 43657145, 315757413
4781, 43657145, 265468935
4782, -1233054934, 264645426
4783, 43657272, -1061773589
4784, -1233178806, 248548452
4785, 43657272, -1082327261
4786, -1233070150, 229489219
4787, 43657272, 201140678
4788, -1233067822, 235763669
4789, 43657272, 219090689
4790, -1233051350, 269422448
4791, 43657272, 230246034
4792, 43657145, 293680328
4793, 43657145, -970865795
4794, 849172412, 352238583
4795, 849172412, -116953048
4796, 849172412, 389997043
4797, 849172412, -854902383
4798, -223733815, 465554748
4799, -223733815, -845637177
4800, -223733815, 493112297
4801, -223733815, 519914842
4802, 43706297, 566530697
4803, 56240057, -711016821
4804, 43706297, 591646741
4805, 56240057, -664277598
4806, 43657145, 622406460
4807, 43657145, -656261166
4808, 43657145, 630951606
4809, 43657145, -690202709
4810, -1233442790, 585589621
4811, 43657272, -745099177
4812, -1234617166, 544602874
4813, 43657272, -786893195
4814, -430488310, 500401733
4815, 43657272, -35014841
4816, -1233902898, 429916265
4817, 43657272, -921520783
4818, 43657146, 367410010
4819, 43657145, -137873731
4820, 43657146, 318989598
4821, 43657145, 302028279
4822, 85600185, 293745691
4823, 43657145, -985145627
4824, 1190066873, 302426301
4825, 669957717, 324186453
4826, -430488246, 320300861
4827, 43657272, -951984603
4828, -1233220270, 365175682
4829, 43657272, 383357057
4830, -1233057822, 454750113
4831, 43657272, -840165165
4832, -1233058998, 504732429
4833, 43657272, -759116057
4834, -430488246, 575835596
4835, 43657272, -700975109
4836, -1233220234, 596654019
4837, 43657272, -692673994
4838, -430488166, 609548378
4839, 43657272, -703162242
4840, -1233286270, 568305789
4841, 43657272, 485190970
4842, -1235055394, 480465585
4843, 43657272, -880007195
4844, -1233061958, 382428969
4845, 43657272, -1009244321
4846, -1235057262, 238598219
4847, 43657272, 152333079
4848, -1235128278, 128063609
4849, 43657272, 8701709
4850, -1235135798, 2287812
4851, 43657272, -96221243
4852, 43657145, -78161612
4853, 43657145, 1265715685
4854, -430488102, -140923250
4855, 43657272, -168395379
4856, -1233286270, -142351438
4857, 43657272, -158150718
4858, -1235034773, -90006804
4859, 43657272, -1342400090
4860, -1233061958, 26989877
4861, 43657272, 31135995
4862, -1233318174, 130535627
4863, 43657272, 175177507
4864, -1233319158, 277691676
4865, 43657272, -192336405
4866, -1233319174, 375525445
4867, 43657272, 393668814
4868, -1235055394, 461783923
4869, 43657272, 462867049
4870, -1233054934, 516573386
4871, 43657272, -817214437
4872, -430487886, 499240655
4873, 43657272, -843258756
4874, -430487890, 419075991
4875, 43657272, -904562126
4876, 43657146, 333718631
4877, 43657145, -1005516983
4878, -430487846, 212090953
4879, 43657272, -1131758621
4880, -1233284258, 104446773
4881, 43657272, 5330414
4882, -1233085222, -2127484
4883, 43657272, 735042153
4884, -1235034773, 749133750
4885, 43657272, 675383013
4886, -430487518, 719122972
4887, 43657272, -393261513
4888, 43657145, -355462701
4889, 43657145, -336419723
4890, -1233084022, -297815979
4891, 43657272, -37511778
4892, 43657146, 70263384
4893, 43657145, 62307560
4894, -1233086166, 138131721
4895, 43657272, 131220206
4896, 43657146, 224820436
4897, 43657145, 219738008
4898, 46824861, 273720196
4899, 43657145, -1011389037
4900, -430487654, 297687752
4901, 43657272, -1004182023
4902, -430487750, 295061856
4903, 43657272, -204062591
4904, 43657146, 283164720
4905, 43657272, -1049380193
4906, 43657146, 219385423
4907, 43657272, 189547423
4908, -1233084022, 163324395
4909, 43657272, 132490319
4910, -1235127774, 150764153
4911, 43657272, 128130218
4912, -430487654, 121534139
4913, 43657272, 1255532315
4914, -430487662, 768409183
4915, 43657272, -357012926
4916, -1233084758, 156719397
4917, 43657272, -1100055120
4918, 43657147, 259519998
4919, 43657145, -1023901219
4920, 43657148, 322788270
4921, 43657145, -937405158
4922, 43657145, 408066557
4923, 43657145, -49113475
4924, 43657181, 489251136
4925, 43657272, -776800840
4926, -430487670, 551196244
4927, 43657272, 77043974
4928, 43657146, 594101190
4929, 43657272, -669210449
4930, 43657146, 630859597
4931, 43657145, -680872593
4932, 43657145, 615047171
4933, 43657145, -693572562
4934, 43657146, 580007949
4935, 43657230, -705340769
4936, 43657145, 557942398
4937, 43657145, -735855667
4938, 43657146, 526571372
4939, 43657272, -761253530
4940, -1233086166, 486629682
4941, 43657272, 505197731
4942, -430487606, 520008531
4943, 43657272, 21062026
4944, -1233261670, 505585546
4945, 43657272, -785926824
4946, 43657529, 540784153
4947, 43657145, -775814645
4948, -1233442758, 514302277
4949, 43657272, -758918064
4950, -1233086166, 548426739
4951, 43657272, -746082428
4952, -1233082758, 565162741
4953, 43657272, -745357968
4954, -430487134, 564749762
4955, 43657272, -731852857
4956, -1233080902, 547732820
4957, 43657272, -759052603
4958, 43657145, 554741085
4959, 43657145, -782845898
4960, -1233057822, 498180993
4961, 43657272, -28675646
4962, -2015943286, 472340932
4963, 43657230, -70310986
4964, 43657145, 464674450
4965, 43657145, 402106883
4966, -430487662, 412065590
4967, 43657272, -104313742
4968, 43657145, 378038743
4969, 43657145, -905607537
4970, -1233085222, 349902631
4971, 43657272, -931245004
4972, -1233057822, 370590393
4973, 43657272, -935021394
4974, -1233052870, 373940915
4975, 43657272, -146339269
4976, -1233082758, 336693339
4977, 43657272, 301054366
4978, 43657145, 318749123
4979, 43657145, -983705070
4980, -1233080902, 275847658
4981, 43657272, 249592216
4982, 43657145, 266162423
4983, 43657145, -1037800090
4984, 43657145, 231061073
4985, 43657145, 214647771
4986, 43657145, 220163393
4987, 43657145, 182740023
4988, 43657144, 198360684
4989, 43657145, -300347785
4990, -1233318246, 185426170
4991, 43657272, -297114927
4992, -1233054934, 226550458
4993, 43657272, 190644853
4994, -1233051926, 240752866
4995, 43657272, 241421215
4996, -1233057822, 284213086
4997, 43657272, -999809310
4998, -1233455710, 315882312
4999, 43657272, -971687175
